timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-08T00:07:11-03:00,Digg,27567,175892,+0.165986,0.05,0.00,+0.008931,0.019298,3.669916,0.192845,0.003515,0.105606,12021974
2025-11-08T00:07:12-03:00,Digg,27567,175892,+0.165986,0.05,0.07,+0.057240,0.027061,3.669916,0.192845,1.025961,0.133469,12021974
2025-11-08T00:07:15-03:00,Digg,27567,175892,+0.165986,0.05,0.13,+0.123359,0.034244,3.669916,0.192845,2.641359,0.119401,12021974
2025-11-08T00:07:19-03:00,Digg,27567,175892,+0.165986,0.05,0.20,+0.190078,0.036892,3.669916,0.192845,4.162611,0.118150,12021974
2025-11-08T00:07:26-03:00,Digg,27567,175892,+0.165986,0.05,0.27,+0.256685,0.047412,3.669916,0.192845,6.093130,0.114384,12021974
2025-11-08T00:07:34-03:00,Digg,27567,175892,+0.165986,0.05,0.33,+0.324202,0.053978,3.669916,0.192845,8.487246,0.125259,12021974
2025-11-08T00:07:43-03:00,Digg,27567,175892,+0.165986,0.05,0.40,+0.335284,0.060289,3.669916,0.192845,8.863429,0.118644,12021974
2025-11-08T00:07:53-03:00,Digg,27567,175892,+0.165986,0.05,0.47,+0.318754,0.051620,3.669916,0.192845,9.343984,0.116628,12021974
2025-11-08T00:08:02-03:00,Digg,27567,175892,+0.165986,0.05,0.53,+0.315819,0.058802,3.669916,0.192845,9.673878,0.146135,12021974
2025-11-08T00:08:12-03:00,Digg,27567,175892,+0.165986,0.05,0.60,+0.330319,0.054522,3.669916,0.192845,9.497495,0.114665,12021974
2025-11-08T00:07:11-03:00,Digg,27567,175892,+0.165986,0.10,0.00,-0.001398,0.039576,3.547594,0.193341,0.002809,0.107497,12021974
2025-11-08T00:07:13-03:00,Digg,27567,175892,+0.165986,0.10,0.07,+0.056752,0.052019,3.547594,0.193341,1.271041,0.118772,12021974
2025-11-08T00:07:16-03:00,Digg,27567,175892,+0.165986,0.10,0.13,+0.123559,0.060725,3.547594,0.193341,2.923636,0.125726,12021974
2025-11-08T00:07:21-03:00,Digg,27567,175892,+0.165986,0.10,0.20,+0.190229,0.079660,3.547594,0.193341,5.259079,0.119398,12021974
2025-11-08T00:07:29-03:00,Digg,27567,175892,+0.165986,0.10,0.27,+0.256709,0.097943,3.547594,0.193341,8.121662,0.122659,12021974
2025-11-08T00:07:38-03:00,Digg,27567,175892,+0.165986,0.10,0.33,+0.263222,0.090398,3.547594,0.193341,8.632695,0.112673,12021974
2025-11-08T00:07:47-03:00,Digg,27567,175892,+0.165986,0.10,0.40,+0.265249,0.097145,3.547594,0.193341,8.977908,0.127922,12021974
