timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T16:28:44-03:00,Enron,33696,180811,-0.116499,0.20,0.07,+0.056689,0.172513,1.673895,0.018699,1.604533,0.097261,12021974
2025-11-07T16:28:49-03:00,Enron,33696,180811,-0.116499,0.20,0.13,+0.120558,0.248338,1.673895,0.018699,4.226518,0.103403,12021974
2025-11-07T16:28:53-03:00,Enron,33696,180811,-0.116499,0.20,0.20,+0.118830,0.242106,1.673895,0.018699,4.449073,0.068147,12021974
2025-11-07T16:28:58-03:00,Enron,33696,180811,-0.116499,0.20,0.27,+0.127238,0.265106,1.673895,0.018699,4.459553,0.074870,12021974
2025-11-07T16:29:02-03:00,Enron,33696,180811,-0.116499,0.20,0.33,+0.113285,0.254095,1.673895,0.018699,4.356275,0.071620,12021974
2025-11-07T16:29:07-03:00,Enron,33696,180811,-0.116499,0.20,0.40,+0.130915,0.263414,1.673895,0.018699,4.779293,0.103534,12021974
2025-11-07T16:29:13-03:00,Enron,33696,180811,-0.116499,0.20,0.47,+0.130327,0.275166,1.673895,0.018699,5.494859,0.082740,12021974
2025-11-07T16:29:18-03:00,Enron,33696,180811,-0.116499,0.20,0.53,+0.114209,0.196967,1.673895,0.018699,4.898752,0.079352,12021974
2025-11-07T16:29:22-03:00,Enron,33696,180811,-0.116499,0.20,0.60,+0.128436,0.227386,1.673895,0.018699,4.255785,0.072368,12021974
2025-11-07T16:28:43-03:00,Enron,33696,180811,-0.116499,0.30,0.00,-0.005405,0.135713,1.625772,0.022558,0.002271,0.072509,12021974
2025-11-07T16:28:45-03:00,Enron,33696,180811,-0.116499,0.30,0.07,+0.056674,0.248546,1.625772,0.022558,2.204283,0.074531,12021974
2025-11-07T16:28:49-03:00,Enron,33696,180811,-0.116499,0.30,0.13,+0.102877,0.397911,1.625772,0.022558,4.188701,0.071088,12021974
2025-11-07T16:28:54-03:00,Enron,33696,180811,-0.116499,0.30,0.20,+0.098197,0.356986,1.625772,0.022558,4.445243,0.094908,12021974
2025-11-07T16:28:58-03:00,Enron,33696,180811,-0.116499,0.30,0.27,+0.109865,0.423967,1.625772,0.022558,4.457034,0.084559,12021974
2025-11-07T16:29:03-03:00,Enron,33696,180811,-0.116499,0.30,0.33,+0.107100,0.371083,1.625772,0.022558,4.719085,0.085642,12021974
2025-11-07T16:29:08-03:00,Enron,33696,180811,-0.116499,0.30,0.40,+0.103861,0.394617,1.625772,0.022558,4.738347,0.092069,12021974
2025-11-07T16:29:13-03:00,Enron,33696,180811,-0.116499,0.30,0.47,+0.109030,0.410613,1.625772,0.022558,5.419950,0.112099,12021974
2025-11-07T16:29:18-03:00,Enron,33696,180811,-0.116499,0.30,0.53,+0.108959,0.424561,1.625772,0.022558,4.749853,0.085004,12021974
2025-11-07T16:29:23-03:00,Enron,33696,180811,-0.116499,0.30,0.60,+0.106259,0.366275,1.625772,0.022558,4.367443,0.066349,12021974
