timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.20,0.07,+0.056844,0.044190,0.191912,0.001708,0.013278,0.007606,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.20,0.13,+0.124598,0.049918,0.191912,0.001708,0.083769,0.006144,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.20,0.20,+0.192085,0.101473,0.191912,0.001708,0.065556,0.007833,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.20,0.27,+0.259252,0.125205,0.191912,0.001708,0.128328,0.003975,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.20,0.33,+0.324554,0.211129,0.191912,0.001708,0.138213,0.005474,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.20,0.40,+0.390708,0.271686,0.191912,0.001708,0.232077,0.005317,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.20,0.47,+0.457663,0.409984,0.191912,0.001708,0.239462,0.003713,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.20,0.53,+0.527122,0.555646,0.191912,0.001708,0.240344,0.005985,12021974
2025-11-07T23:20:01-03:00,Blogs,1222,16714,-0.221329,0.20,0.60,+0.590718,0.607201,0.191912,0.001708,0.351904,0.003595,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.30,0.00,+0.006678,0.096563,0.170674,0.001005,0.007803,0.004249,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.30,0.07,+0.059256,0.108020,0.170674,0.001005,0.024830,0.005511,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.30,0.13,+0.123408,0.130933,0.170674,0.001005,0.084105,0.006330,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.30,0.20,+0.190025,0.292962,0.170674,0.001005,0.066411,0.005133,12021974
2025-11-07T23:19:59-03:00,Blogs,1222,16714,-0.221329,0.30,0.27,+0.257478,0.362520,0.170674,0.001005,0.116426,0.006277,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.30,0.33,+0.323909,0.504092,0.170674,0.001005,0.139723,0.003824,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.30,0.40,+0.390804,0.615385,0.170674,0.001005,0.211326,0.005386,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.30,0.47,+0.459188,0.760229,0.170674,0.001005,0.266306,0.006865,12021974
2025-11-07T23:20:00-03:00,Blogs,1222,16714,-0.221329,0.30,0.53,+0.524363,0.815057,0.170674,0.001005,0.303755,0.005362,12021974
2025-11-07T23:20:01-03:00,Blogs,1222,16714,-0.221329,0.30,0.60,+0.590003,0.834697,0.170674,0.001005,0.461132,0.003787,12021974
