timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T22:59:50-03:00,Reactome,7799,35803,-0.054801,0.05,0.00,-0.009883,0.009232,0.339293,0.005785,0.003169,0.021349,12021974
2025-11-07T22:59:50-03:00,Reactome,7799,35803,-0.054801,0.05,0.07,+0.056723,0.019874,0.339293,0.005785,0.144638,0.021868,12021974
2025-11-07T22:59:50-03:00,Reactome,7799,35803,-0.054801,0.05,0.13,+0.125393,0.024875,0.339293,0.005785,0.456041,0.016168,12021974
2025-11-07T22:59:51-03:00,Reactome,7799,35803,-0.054801,0.05,0.20,+0.192100,0.034107,0.339293,0.005785,0.516921,0.015963,12021974
2025-11-07T22:59:52-03:00,Reactome,7799,35803,-0.054801,0.05,0.27,+0.256919,0.049237,0.339293,0.005785,0.840713,0.022478,12021974
2025-11-07T22:59:54-03:00,Reactome,7799,35803,-0.054801,0.05,0.33,+0.325790,0.075779,0.339293,0.005785,1.772919,0.020845,12021974
2025-11-07T22:59:56-03:00,Reactome,7799,35803,-0.054801,0.05,0.40,+0.390056,0.122836,0.339293,0.005785,1.905833,0.025501,12021974
2025-11-07T22:59:58-03:00,Reactome,7799,35803,-0.054801,0.05,0.47,+0.425938,0.142326,0.339293,0.005785,2.461438,0.015571,12021974
2025-11-07T23:00:00-03:00,Reactome,7799,35803,-0.054801,0.05,0.53,+0.412401,0.140659,0.339293,0.005785,2.355942,0.021991,12021974
2025-11-07T23:00:03-03:00,Reactome,7799,35803,-0.054801,0.05,0.60,+0.417760,0.137454,0.339293,0.005785,2.397877,0.016919,12021974
2025-11-07T22:59:50-03:00,Reactome,7799,35803,-0.054801,0.10,0.00,+0.000539,0.028850,0.324589,0.006642,0.000912,0.028887,12021974
2025-11-07T22:59:50-03:00,Reactome,7799,35803,-0.054801,0.10,0.07,+0.056825,0.037056,0.324589,0.006642,0.299642,0.032076,12021974
2025-11-07T22:59:51-03:00,Reactome,7799,35803,-0.054801,0.10,0.13,+0.126510,0.065521,0.324589,0.006642,0.490422,0.016770,12021974
2025-11-07T22:59:51-03:00,Reactome,7799,35803,-0.054801,0.10,0.20,+0.190254,0.070650,0.324589,0.006642,0.687153,0.021418,12021974
2025-11-07T22:59:52-03:00,Reactome,7799,35803,-0.054801,0.10,0.27,+0.256722,0.132325,0.324589,0.006642,0.969468,0.021686,12021974
2025-11-07T22:59:54-03:00,Reactome,7799,35803,-0.054801,0.10,0.33,+0.326663,0.198359,0.324589,0.006642,1.678476,0.022070,12021974
2025-11-07T22:59:56-03:00,Reactome,7799,35803,-0.054801,0.10,0.40,+0.391540,0.280292,0.324589,0.006642,2.369941,0.015405,12021974
2025-11-07T22:59:59-03:00,Reactome,7799,35803,-0.054801,0.10,0.47,+0.381468,0.256828,0.324589,0.006642,2.451495,0.015771,12021974
2025-11-07T23:00:01-03:00,Reactome,7799,35803,-0.054801,0.10,0.53,+0.377757,0.256315,0.324589,0.006642,2.463249,0.019742,12021974
2025-11-07T23:00:04-03:00,Reactome,7799,35803,-0.054801,0.10,0.60,+0.394374,0.272599,0.324589,0.006642,2.365810,0.018402,12021974
