timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T23:38:18-03:00,Twitter,755,999,-0.637501,0.05,0.00,+0.000187,0.017219,0.022423,0.000519,0.001067,0.002189,12021974
2025-11-07T23:38:18-03:00,Twitter,755,999,-0.637501,0.05,0.07,+0.075377,0.206623,0.022423,0.000519,0.036004,0.001243,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.05,0.13,+0.139460,0.294040,0.022423,0.000519,0.025297,0.001495,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.05,0.20,+0.195425,0.400000,0.022423,0.000519,0.074227,0.001012,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.05,0.27,+0.256945,0.565563,0.022423,0.000519,0.117897,0.002267,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.05,0.33,+0.326581,0.764238,0.022423,0.000519,0.139967,0.001747,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.05,0.40,+0.401771,0.933775,0.022423,0.000519,0.226655,0.002333,12021974
2025-11-07T23:38:22-03:00,Twitter,755,999,-0.637501,0.05,0.47,+0.441502,0.984106,0.022423,0.000519,2.535881,0.001000,12021974
2025-11-07T23:38:24-03:00,Twitter,755,999,-0.637501,0.05,0.53,+0.441075,0.984106,0.022423,0.000519,2.342517,0.001715,12021974
2025-11-07T23:38:26-03:00,Twitter,755,999,-0.637501,0.05,0.60,+0.441929,0.984106,0.022423,0.000519,2.253142,0.001178,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.10,0.00,-0.009661,0.054305,0.021400,0.000390,0.016765,0.001736,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.10,0.07,+0.057391,0.219868,0.021400,0.000390,0.008397,0.001628,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.10,0.13,+0.125374,0.376159,0.021400,0.000390,0.162948,0.001700,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.10,0.20,+0.207016,0.678146,0.021400,0.000390,0.169051,0.001638,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.10,0.27,+0.256684,0.769536,0.021400,0.000390,0.380719,0.001471,12021974
2025-11-07T23:38:22-03:00,Twitter,755,999,-0.637501,0.10,0.33,+0.321253,0.986755,0.021400,0.000390,2.559814,0.001619,12021974
2025-11-07T23:38:24-03:00,Twitter,755,999,-0.637501,0.10,0.40,+0.321563,0.986755,0.021400,0.000390,2.383470,0.001059,12021974
2025-11-07T23:38:27-03:00,Twitter,755,999,-0.637501,0.10,0.47,+0.320942,0.986755,0.021400,0.000390,2.336474,0.001125,12021974
2025-11-07T23:38:29-03:00,Twitter,755,999,-0.637501,0.10,0.53,+0.320942,0.986755,0.021400,0.000390,2.086217,0.001171,12021974
2025-11-07T23:38:31-03:00,Twitter,755,999,-0.637501,0.10,0.60,+0.321253,0.986755,0.021400,0.000390,2.285320,0.001448,12021974
2025-11-07T23:38:19-03:00,Twitter,755,999,-0.637501,0.20,0.00,-0.009947,0.076821,0.014762,0.000537,0.148186,0.002219,12021974
