timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.00,-0.006387,0.070000,0.001961,0.026968,16,0.010383,40,0.000284,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.09,+0.089418,0.020000,0.001961,0.026968,16,0.005637,22,0.000270,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.17,+0.163932,0.050000,0.001961,0.026968,16,0.002944,11,0.000303,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.26,+0.249092,0.070000,0.001961,0.026968,16,0.020687,48,0.000312,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.34,+0.334251,0.070000,0.001961,0.026968,16,0.004121,16,0.000279,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.43,+0.419411,0.090000,0.001961,0.026968,16,0.009854,36,0.000501,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.51,+0.504571,0.070000,0.001961,0.026968,16,0.052460,143,0.000198,12021974
2025-11-07T10:28:49-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.60,+0.600375,0.150000,0.001961,0.026968,16,0.048204,123,0.000346,12021974
2025-11-07T10:28:49-03:00,100,2.50,0.025253,0.10,+0.00,+0.005238,0.00,+0.007956,0.070000,0.001703,0.002078,0,0.003227,6,0.000286,12021974
2025-11-07T10:28:49-03:00,100,2.50,0.025253,0.10,+0.00,+0.005238,0.09,+0.087519,0.020000,0.001703,0.002078,0,0.007919,22,0.000285,12021974
2025-11-07T10:28:49-03:00,100,2.50,0.025253,0.10,+0.00,+0.005238,0.17,+0.167082,0.030000,0.001703,0.002078,0,0.010247,28,0.000311,12021974
2025-11-07T10:28:49-03:00,100,2.50,0.025253,0.10,+0.00,+0.005238,0.26,+0.266535,0.060000,0.001703,0.002078,0,0.014196,37,0.000299,12021974
2025-11-07T10:28:49-03:00,100,2.50,0.025253,0.10,+0.00,+0.005238,0.34,+0.346098,0.040000,0.001703,0.002078,0,0.018532,47,0.000221,12021974
2025-11-07T10:28:49-03:00,100,2.50,0.025253,0.10,+0.00,+0.005238,0.43,+0.425660,0.060000,0.001703,0.002078,0,0.019791,44,0.000287,12021974
