timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-08T00:15:15-03:00,HepTh,8638,24806,+0.238915,0.05,0.00,+0.008713,0.008335,0.571954,0.009657,0.039794,0.056263,12021974
2025-11-08T00:15:15-03:00,HepTh,8638,24806,+0.238915,0.05,0.07,+0.056878,0.013197,0.571954,0.009657,0.220170,0.048196,12021974
2025-11-08T00:15:16-03:00,HepTh,8638,24806,+0.238915,0.05,0.13,+0.123485,0.019102,0.571954,0.009657,0.556972,0.028533,12021974
2025-11-08T00:15:17-03:00,HepTh,8638,24806,+0.238915,0.05,0.20,+0.190174,0.018291,0.571954,0.009657,0.737162,0.027540,12021974
2025-11-08T00:15:18-03:00,HepTh,8638,24806,+0.238915,0.05,0.27,+0.256946,0.025816,0.571954,0.009657,1.101790,0.029220,12021974
2025-11-08T00:15:20-03:00,HepTh,8638,24806,+0.238915,0.05,0.33,+0.323471,0.030910,0.571954,0.009657,1.749842,0.028991,12021974
2025-11-08T00:15:22-03:00,HepTh,8638,24806,+0.238915,0.05,0.40,+0.390572,0.032878,0.571954,0.009657,2.074309,0.028799,12021974
2025-11-08T00:15:24-03:00,HepTh,8638,24806,+0.238915,0.05,0.47,+0.457097,0.037624,0.571954,0.009657,2.839794,0.030187,12021974
2025-11-08T00:15:28-03:00,HepTh,8638,24806,+0.238915,0.05,0.53,+0.523869,0.047465,0.571954,0.009657,3.540908,0.026684,12021974
2025-11-08T00:15:34-03:00,HepTh,8638,24806,+0.238915,0.05,0.60,+0.586195,0.054411,0.571954,0.009657,5.751798,0.026780,12021974
2025-11-08T00:15:15-03:00,HepTh,8638,24806,+0.238915,0.10,0.00,+0.009848,0.023038,0.570330,0.010239,0.028153,0.061029,12021974
2025-11-08T00:15:16-03:00,HepTh,8638,24806,+0.238915,0.10,0.07,+0.056742,0.029984,0.570330,0.010239,0.384021,0.043252,12021974
2025-11-08T00:15:16-03:00,HepTh,8638,24806,+0.238915,0.10,0.13,+0.123375,0.038435,0.570330,0.010239,0.544385,0.028401,12021974
2025-11-08T00:15:17-03:00,HepTh,8638,24806,+0.238915,0.10,0.20,+0.191922,0.045844,0.570330,0.010239,0.890688,0.027042,12021974
2025-11-08T00:15:18-03:00,HepTh,8638,24806,+0.238915,0.10,0.27,+0.257477,0.056031,0.570330,0.010239,1.227961,0.023671,12021974
2025-11-08T00:15:20-03:00,HepTh,8638,24806,+0.238915,0.10,0.33,+0.323751,0.067492,0.570330,0.010239,1.624918,0.029732,12021974
2025-11-08T00:15:22-03:00,HepTh,8638,24806,+0.238915,0.10,0.40,+0.391401,0.075365,0.570330,0.010239,2.115064,0.024943,12021974
2025-11-08T00:15:25-03:00,HepTh,8638,24806,+0.238915,0.10,0.47,+0.457256,0.091919,0.570330,0.010239,3.276318,0.032783,12021974
2025-11-08T00:15:29-03:00,HepTh,8638,24806,+0.238915,0.10,0.53,+0.523350,0.104075,0.570330,0.010239,3.878587,0.025901,12021974
2025-11-08T00:15:35-03:00,HepTh,8638,24806,+0.238915,0.10,0.60,+0.578857,0.129775,0.570330,0.010239,5.636618,0.022762,12021974
2025-11-08T00:15:15-03:00,HepTh,8638,24806,+0.238915,0.20,0.00,+0.007819,0.068882,0.607036,0.010422,0.001842,0.040815,12021974
2025-11-08T00:15:16-03:00,HepTh,8638,24806,+0.238915,0.20,0.07,+0.057660,0.075828,0.607036,0.010422,0.333230,0.043598,12021974
2025-11-08T00:15:16-03:00,HepTh,8638,24806,+0.238915,0.20,0.13,+0.124772,0.096550,0.607036,0.010422,0.906256,0.027829,12021974
2025-11-08T00:15:18-03:00,HepTh,8638,24806,+0.238915,0.20,0.20,+0.190853,0.120977,0.607036,0.010422,1.061946,0.026466,12021974
2025-11-08T00:15:19-03:00,HepTh,8638,24806,+0.238915,0.20,0.27,+0.256843,0.153160,0.607036,0.010422,1.567101,0.027566,12021974
2025-11-08T00:15:21-03:00,HepTh,8638,24806,+0.238915,0.20,0.33,+0.323372,0.173536,0.607036,0.010422,1.996838,0.027579,12021974
2025-11-08T00:15:24-03:00,HepTh,8638,24806,+0.238915,0.20,0.40,+0.390036,0.210465,0.607036,0.010422,3.079326,0.032411,12021974
2025-11-08T00:15:28-03:00,HepTh,8638,24806,+0.238915,0.20,0.47,+0.456789,0.246353,0.607036,0.010422,3.455694,0.024069,12021974
2025-11-08T00:15:33-03:00,HepTh,8638,24806,+0.238915,0.20,0.53,+0.523452,0.278884,0.607036,0.010422,5.116549,0.025896,12021974
2025-11-08T00:15:38-03:00,HepTh,8638,24806,+0.238915,0.20,0.60,+0.546646,0.299028,0.607036,0.010422,5.025352,0.022815,12021974
2025-11-08T00:15:15-03:00,HepTh,8638,24806,+0.238915,0.30,0.00,-0.009998,0.137763,0.560412,0.011638,0.103439,0.044407,12021974
2025-11-08T00:15:16-03:00,HepTh,8638,24806,+0.238915,0.30,0.07,+0.056775,0.174114,0.560412,0.011638,0.451139,0.037014,12021974
2025-11-08T00:15:17-03:00,HepTh,8638,24806,+0.238915,0.30,0.13,+0.123587,0.200509,0.560412,0.011638,0.641979,0.033831,12021974
2025-11-08T00:15:18-03:00,HepTh,8638,24806,+0.238915,0.30,0.20,+0.190869,0.243459,0.560412,0.011638,1.248960,0.027861,12021974
