timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T08:59:34-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.00,+0.001954,0.010000,0.000846,0.232290,240,0.000912,1,0.000157,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.10,+0.099638,0.000000,0.000846,0.232290,240,0.002551,11,0.000143,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.20,+0.197323,0.000000,0.000846,0.232290,240,0.004673,21,0.000270,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.30,+0.295008,0.010000,0.000846,0.232290,240,0.005963,23,0.000146,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.40,+0.392693,0.050000,0.000846,0.232290,240,0.042748,225,0.000150,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.50,+0.490377,0.050000,0.000846,0.232290,240,0.125892,456,0.000180,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.60,+0.509914,0.080000,0.000846,0.232290,240,0.246595,1000,0.000152,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.00,+0.001954,0.000000,0.000846,0.015544,16,0.001896,9,0.000146,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.10,+0.099638,0.010000,0.000846,0.015544,16,0.004167,18,0.000146,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.20,+0.197323,0.000000,0.000846,0.015544,16,0.003842,18,0.000151,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.30,+0.295008,0.000000,0.000846,0.015544,16,0.002484,14,0.000142,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.40,+0.392693,0.000000,0.000846,0.015544,16,0.137214,240,0.000146,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.50,+0.509914,0.010000,0.000846,0.015544,16,0.146860,436,0.000201,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.60,+0.509914,0.010000,0.000846,0.015544,16,0.268820,1000,0.000148,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.00,+0.001954,0.000000,0.000846,0.260906,245,0.003420,10,0.000159,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.10,+0.099638,0.000000,0.000846,0.260906,245,0.000636,0,0.000358,12021974
2025-11-07T08:59:35-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.20,+0.197323,0.000000,0.000846,0.260906,245,0.003556,19,0.000147,12021974
2025-11-07T08:59:36-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.30,+0.295008,0.000000,0.000846,0.260906,245,0.004007,15,0.000161,12021974
2025-11-07T08:59:36-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.40,+0.392693,0.000000,0.000846,0.260906,245,0.015537,102,0.000167,12021974
2025-11-07T08:59:36-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.50,+0.509914,0.000000,0.000846,0.260906,245,0.144552,281,0.000147,12021974
2025-11-07T08:59:36-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.60,+0.509914,0.000000,0.000846,0.260906,245,0.195472,1000,0.000188,12021974
2025-11-07T08:59:36-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.00,+0.002839,0.020000,0.000846,0.245763,240,0.003142,12,0.000152,12021974
2025-11-07T08:59:36-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.10,+0.102192,0.010000,0.000846,0.245763,240,0.002851,15,0.000149,12021974
