timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.00,-0.007994,0.044000,0.141258,0.022335,0,0.007440,10,0.005482,12021974
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.11,+0.105260,0.061000,0.141258,0.022335,0,0.047139,75,0.005489,12021974
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.23,+0.219625,0.066000,0.141258,0.022335,0,0.158205,189,0.005474,12021974
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.34,+0.332879,0.085000,0.141258,0.022335,0,0.278256,387,0.009936,12021974
2025-11-07T12:42:25-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.46,+0.448354,0.108000,0.141258,0.022335,0,0.479679,694,0.006021,12021974
2025-11-07T12:42:26-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.57,+0.561608,0.116000,0.141258,0.022335,0,0.836001,1064,0.005917,12021974
2025-11-07T12:42:28-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.69,+0.677083,0.138000,0.141258,0.022335,0,2.027168,2523,0.006404,12021974
2025-11-07T12:42:38-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.80,+0.731490,0.147000,0.141258,0.022335,0,10.347626,10000,0.026027,12021974
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.00,-0.006810,0.008000,0.137977,0.021242,0,0.004820,5,0.009547,12021974
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.11,+0.107185,0.013000,0.137977,0.021242,0,0.050097,55,0.005117,12021974
2025-11-07T12:42:24-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.23,+0.219699,0.016000,0.137977,0.021242,0,0.154908,187,0.004010,12021974
