timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T16:03:49-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.47,+0.351949,0.946051,0.036745,0.000616,1.956711,0.003438,12021974
2025-11-07T16:03:50-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.53,+0.365679,0.988320,0.036745,0.000616,1.884523,0.002544,12021974
2025-11-07T16:03:52-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.60,+0.365434,0.988320,0.036745,0.000616,1.790489,0.003002,12021974
2025-11-07T16:03:43-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.00,-0.009844,0.090100,0.047033,0.001245,0.027943,0.002960,12021974
2025-11-07T16:03:43-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.07,+0.063256,0.331479,0.047033,0.001245,0.132694,0.003306,12021974
2025-11-07T16:03:44-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.13,+0.123390,0.508343,0.047033,0.001245,0.310879,0.002678,12021974
2025-11-07T16:03:44-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.20,+0.194926,0.768632,0.047033,0.001245,0.647342,0.004840,12021974
2025-11-07T16:03:45-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.27,+0.256716,0.989989,0.047033,0.001245,0.874893,0.002401,12021974
2025-11-07T16:03:47-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.33,+0.263244,0.991101,0.047033,0.001245,1.936810,0.004091,12021974
2025-11-07T16:03:49-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.40,+0.262785,0.991101,0.047033,0.001245,2.150908,0.002468,12021974
2025-11-07T16:03:51-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.47,+0.262969,0.989989,0.047033,0.001245,1.702314,0.004081,12021974
2025-11-07T16:03:53-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.53,+0.263152,0.990545,0.047033,0.001245,1.754262,0.002672,12021974
2025-11-07T16:03:54-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.60,+0.263060,0.989989,0.047033,0.001245,1.652201,0.002414,12021974
2025-11-07T16:03:43-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.00,+0.009079,0.289210,0.043022,0.001393,0.029667,0.003290,12021974
2025-11-07T16:03:43-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.07,+0.058069,0.433815,0.043022,0.001393,0.144959,0.004830,12021974
2025-11-07T16:03:44-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.13,+0.127296,0.699666,0.043022,0.001393,0.371798,0.002745,12021974
2025-11-07T16:03:44-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.20,+0.197969,0.990545,0.043022,0.001393,0.658580,0.002729,12021974
2025-11-07T16:03:46-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.27,+0.210336,0.994438,0.043022,0.001393,2.038354,0.004015,12021974
2025-11-07T16:03:48-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.33,+0.210738,0.994438,0.043022,0.001393,1.869850,0.005892,12021974
2025-11-07T16:03:50-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.40,+0.210658,0.993882,0.043022,0.001393,2.013468,0.003162,12021974
2025-11-07T16:03:52-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.47,+0.210979,0.994994,0.043022,0.001393,1.838994,0.002538,12021974
2025-11-07T16:03:54-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.53,+0.211461,0.994438,0.043022,0.001393,1.731312,0.002455,12021974
2025-11-07T16:03:56-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.60,+0.210738,0.994994,0.043022,0.001393,1.723662,0.002665,12021974
