timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T22:59:23-03:00,HepTh,8638,24806,+0.238915,0.10,0.60,+0.578857,0.129775,0.295636,0.006721,2.295489,0.015417,12021974
2025-11-07T22:59:14-03:00,HepTh,8638,24806,+0.238915,0.20,0.00,+0.007819,0.068882,0.270727,0.006007,0.000961,0.017164,12021974
2025-11-07T22:59:14-03:00,HepTh,8638,24806,+0.238915,0.20,0.07,+0.057660,0.075828,0.270727,0.006007,0.162781,0.021395,12021974
2025-11-07T22:59:15-03:00,HepTh,8638,24806,+0.238915,0.20,0.13,+0.124772,0.096550,0.270727,0.006007,0.377424,0.014871,12021974
2025-11-07T22:59:15-03:00,HepTh,8638,24806,+0.238915,0.20,0.20,+0.190853,0.120977,0.270727,0.006007,0.455565,0.022737,12021974
2025-11-07T22:59:16-03:00,HepTh,8638,24806,+0.238915,0.20,0.27,+0.256843,0.153160,0.270727,0.006007,0.731051,0.018520,12021974
2025-11-07T22:59:17-03:00,HepTh,8638,24806,+0.238915,0.20,0.33,+0.323372,0.173536,0.270727,0.006007,0.988474,0.017252,12021974
2025-11-07T22:59:18-03:00,HepTh,8638,24806,+0.238915,0.20,0.40,+0.390036,0.210465,0.270727,0.006007,1.510181,0.017205,12021974
2025-11-07T22:59:20-03:00,HepTh,8638,24806,+0.238915,0.20,0.47,+0.456789,0.246353,0.270727,0.006007,1.849827,0.017042,12021974
2025-11-07T22:59:22-03:00,HepTh,8638,24806,+0.238915,0.20,0.53,+0.523452,0.278884,0.270727,0.006007,2.188244,0.014140,12021974
2025-11-07T22:59:25-03:00,HepTh,8638,24806,+0.238915,0.20,0.60,+0.546646,0.299028,0.270727,0.006007,2.117847,0.014385,12021974
2025-11-07T22:59:14-03:00,HepTh,8638,24806,+0.238915,0.30,0.00,-0.009998,0.137763,0.310427,0.007893,0.048604,0.015762,12021974
2025-11-07T22:59:14-03:00,HepTh,8638,24806,+0.238915,0.30,0.07,+0.056775,0.174114,0.310427,0.007893,0.158637,0.015129,12021974
2025-11-07T22:59:15-03:00,HepTh,8638,24806,+0.238915,0.30,0.13,+0.123587,0.200509,0.310427,0.007893,0.244770,0.016376,12021974
2025-11-07T22:59:15-03:00,HepTh,8638,24806,+0.238915,0.30,0.20,+0.190869,0.243459,0.310427,0.007893,0.546551,0.013137,12021974
2025-11-07T22:59:16-03:00,HepTh,8638,24806,+0.238915,0.30,0.27,+0.256859,0.283978,0.310427,0.007893,0.686225,0.017609,12021974
2025-11-07T22:59:17-03:00,HepTh,8638,24806,+0.238915,0.30,0.33,+0.323436,0.336536,0.310427,0.007893,1.266774,0.017549,12021974
2025-11-07T22:59:19-03:00,HepTh,8638,24806,+0.238915,0.30,0.40,+0.390013,0.374392,0.310427,0.007893,1.629273,0.023066,12021974
2025-11-07T22:59:21-03:00,HepTh,8638,24806,+0.238915,0.30,0.47,+0.456825,0.442579,0.310427,0.007893,2.083707,0.022409,12021974
2025-11-07T22:59:23-03:00,HepTh,8638,24806,+0.238915,0.30,0.53,+0.491915,0.457745,0.310427,0.007893,2.458635,0.015464,12021974
2025-11-07T22:59:25-03:00,HepTh,8638,24806,+0.238915,0.30,0.60,+0.516588,0.474300,0.310427,0.007893,2.115541,0.017430,12021974
