timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T09:46:11-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.00,+0.009578,0.002000,0.034469,28.870427,2737,0.000738,0,0.001565,12021974
2025-11-07T09:46:11-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.07,+0.066637,0.007000,0.034469,28.870427,2737,0.007830,32,0.002178,12021974
2025-11-07T09:46:11-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.13,+0.123696,0.001000,0.034469,28.870427,2737,0.017577,64,0.003824,12021974
2025-11-07T09:46:11-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.20,+0.195020,0.013000,0.034469,28.870427,2737,0.019836,105,0.001770,12021974
2025-11-07T09:46:12-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.27,+0.258193,0.011000,0.034469,28.870427,2737,0.065016,250,0.002568,12021974
2025-11-07T09:46:12-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.33,+0.323404,0.019000,0.034469,28.870427,2737,0.106009,404,0.002450,12021974
2025-11-07T09:46:12-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.40,+0.390652,0.033000,0.034469,28.870427,2737,0.165883,601,0.002791,12021974
2025-11-07T09:46:12-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.60,+0.433446,0.037000,0.034469,28.870427,2737,0.219104,1000,0.001676,12021974
2025-11-07T09:46:12-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.53,+0.445673,0.035000,0.034469,28.870427,2737,0.221706,1000,0.001609,12021974
2025-11-07T09:46:12-03:00,1000,5.20,0.005205,0.05,-0.50,-0.490689,0.47,+0.437522,0.038000,0.034469,28.870427,2737,0.231906,1000,0.001522,12021974
2025-11-07T09:46:36-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.00,-0.008763,0.000000,0.034469,0.006920,0,0.005851,28,0.001671,12021974
2025-11-07T09:46:36-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.13,+0.125734,0.002000,0.034469,0.006920,0,0.008645,48,0.001448,12021974
2025-11-07T09:46:36-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.07,+0.064599,0.005000,0.034469,0.006920,0,0.009150,18,0.001892,12021974
2025-11-07T09:46:36-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.20,+0.197058,0.007000,0.034469,0.006920,0,0.025339,113,0.003537,12021974
2025-11-07T09:46:36-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.27,+0.258193,0.006000,0.034469,0.006920,0,0.057361,188,0.001458,12021974
