timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T16:05:19-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.00,-0.002280,0.040601,0.048395,0.001395,0.001124,0.004773,12021974
2025-11-07T16:05:19-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.13,+0.135916,0.249722,0.048395,0.001395,0.036756,0.005257,12021974
2025-11-07T16:05:19-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.26,+0.260950,0.484427,0.048395,0.001395,0.414874,0.004115,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.39,+0.375860,0.719132,0.048395,0.001395,0.515018,0.002613,12021974
2025-11-07T16:05:22-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.51,+0.497520,0.986652,0.048395,0.001395,2.243199,0.003843,12021974
2025-11-07T16:05:24-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.64,+0.471028,0.932703,0.048395,0.001395,1.929056,0.003222,12021974
2025-11-07T16:05:26-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.77,+0.496845,0.985539,0.048395,0.001395,2.033473,0.002364,12021974
2025-11-07T16:05:28-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.90,+0.496677,0.986652,0.048395,0.001395,1.965686,0.002566,12021974
2025-11-07T16:05:19-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.00,+0.009926,0.126808,0.025338,0.001190,0.055263,0.004156,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.13,+0.127121,0.341491,0.025338,0.001190,0.149527,0.003309,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.26,+0.249710,0.703560,0.025338,0.001190,0.337465,0.003571,12021974
2025-11-07T16:05:22-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.39,+0.365557,0.988877,0.025338,0.001190,1.839197,0.004001,12021974
2025-11-07T16:05:24-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.51,+0.365802,0.988877,0.025338,0.001190,2.005857,0.004161,12021974
2025-11-07T16:05:26-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.64,+0.365679,0.987764,0.025338,0.001190,1.957560,0.003939,12021974
2025-11-07T16:05:28-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.77,+0.365557,0.988320,0.025338,0.001190,1.907384,0.004336,12021974
2025-11-07T16:05:30-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.90,+0.365312,0.987764,0.025338,0.001190,1.830808,0.003382,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.00,-0.009844,0.090100,0.052595,0.000881,0.025817,0.005839,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.13,+0.130930,0.531702,0.052595,0.000881,0.358502,0.005528,12021974
2025-11-07T16:05:21-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.26,+0.247981,0.986096,0.052595,0.000881,0.613727,0.002559,12021974
2025-11-07T16:05:23-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.39,+0.262969,0.990545,0.052595,0.000881,1.973272,0.003105,12021974
2025-11-07T16:05:25-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.51,+0.263244,0.990545,0.052595,0.000881,1.939414,0.003954,12021974
2025-11-07T16:05:27-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.64,+0.263152,0.991101,0.052595,0.000881,1.987134,0.002775,12021974
2025-11-07T16:05:29-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.77,+0.262785,0.991101,0.052595,0.000881,1.988478,0.002567,12021974
2025-11-07T16:05:30-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.90,+0.263060,0.990545,0.052595,0.000881,1.776741,0.002669,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.00,+0.009079,0.289210,0.043329,0.000824,0.032733,0.005587,12021974
2025-11-07T16:05:20-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.13,+0.122156,0.703003,0.043329,0.000824,0.330063,0.003645,12021974
2025-11-07T16:05:22-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.26,+0.210818,0.995551,0.043329,0.000824,2.271379,0.002280,12021974
2025-11-07T16:05:24-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.39,+0.210577,0.994994,0.043329,0.000824,1.761716,0.003087,12021974
2025-11-07T16:05:26-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.51,+0.209854,0.993882,0.043329,0.000824,2.013078,0.002418,12021974
2025-11-07T16:05:28-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.64,+0.210738,0.995551,0.043329,0.000824,1.909839,0.002579,12021974
2025-11-07T16:05:30-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.77,+0.210015,0.994438,0.043329,0.000824,1.827087,0.003601,12021974
2025-11-07T16:05:32-03:00,EnronCSV,1798,2822,-0.653303,0.30,0.90,+0.210176,0.994438,0.043329,0.000824,1.716447,0.002380,12021974
