timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T16:18:40-03:00,Enron,33696,180811,-0.116499,0.05,0.00,-0.001464,0.012672,1.943512,0.025754,0.001817,0.072194,12021974
2025-11-07T16:18:41-03:00,Enron,33696,180811,-0.116499,0.05,0.07,+0.056672,0.034693,1.943512,0.025754,1.059217,0.087807,12021974
2025-11-07T16:18:43-03:00,Enron,33696,180811,-0.116499,0.05,0.13,+0.123460,0.064518,1.943512,0.025754,2.484261,0.078834,12021974
2025-11-07T16:18:48-03:00,Enron,33696,180811,-0.116499,0.05,0.20,+0.190165,0.128175,1.943512,0.025754,5.025900,0.128475,12021974
2025-11-07T16:18:54-03:00,Enron,33696,180811,-0.116499,0.05,0.27,+0.179761,0.077368,1.943512,0.025754,5.336335,0.128040,12021974
2025-11-07T16:18:59-03:00,Enron,33696,180811,-0.116499,0.05,0.33,+0.192393,0.099923,1.943512,0.025754,5.280806,0.116970,12021974
2025-11-07T16:19:06-03:00,Enron,33696,180811,-0.116499,0.05,0.40,+0.195929,0.083482,1.943512,0.025754,6.658212,0.114530,12021974
2025-11-07T16:19:13-03:00,Enron,33696,180811,-0.116499,0.05,0.47,+0.193958,0.126603,1.943512,0.025754,6.767340,0.114987,12021974
2025-11-07T16:19:19-03:00,Enron,33696,180811,-0.116499,0.05,0.53,+0.199406,0.124139,1.943512,0.025754,6.275918,0.107875,12021974
2025-11-07T16:19:26-03:00,Enron,33696,180811,-0.116499,0.05,0.60,+0.200555,0.098439,1.943512,0.025754,6.850249,0.115230,12021974
2025-11-07T16:18:40-03:00,Enron,33696,180811,-0.116499,0.10,0.00,-0.009531,0.024573,2.039340,0.023324,0.002559,0.085798,12021974
2025-11-07T16:18:41-03:00,Enron,33696,180811,-0.116499,0.10,0.07,+0.056828,0.095293,2.039340,0.023324,0.968990,0.104577,12021974
2025-11-07T16:18:45-03:00,Enron,33696,180811,-0.116499,0.10,0.13,+0.123413,0.105116,2.039340,0.023324,3.475049,0.076826,12021974
2025-11-07T16:18:50-03:00,Enron,33696,180811,-0.116499,0.10,0.20,+0.153942,0.167112,2.039340,0.023324,5.563253,0.087512,12021974
