timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T09:50:13-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.00,-0.003859,0.047000,7.186257,0.275012,0,0.002238,0,0.050249,12021974
2025-11-07T09:50:14-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.10,+0.090224,0.053400,7.186257,0.275012,0,0.381675,564,0.049468,12021974
2025-11-07T09:50:15-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.20,+0.190522,0.065400,7.186257,0.275012,0,1.542020,1703,0.051185,12021974
2025-11-07T09:50:18-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.30,+0.290602,0.077100,7.186257,0.275012,0,2.784265,3048,0.072021,12021974
2025-11-07T09:50:23-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.40,+0.390355,0.094000,7.186257,0.275012,0,4.616919,5039,0.056272,12021974
2025-11-07T09:50:33-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.50,+0.490107,0.111200,7.186257,0.275012,0,9.729954,8047,0.048749,12021974
2025-11-07T09:50:42-03:00,10000,5.20,0.000520,0.20,+0.00,-0.002135,0.60,+0.531862,0.117800,7.186257,0.275012,0,9.472910,10000,0.069404,12021974
2025-11-07T09:50:13-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.00,-0.005407,0.009600,6.966683,0.246633,0,0.001885,0,0.042616,12021974
2025-11-07T09:50:13-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.10,+0.090094,0.012500,6.966683,0.246633,0,0.435180,604,0.046517,12021974
2025-11-07T09:50:15-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.20,+0.190246,0.017300,6.966683,0.246633,0,1.328993,1545,0.052352,12021974
2025-11-07T09:50:18-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.30,+0.290835,0.020800,6.966683,0.246633,0,2.683770,2715,0.056485,12021974
2025-11-07T09:50:23-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.40,+0.390260,0.024600,6.966683,0.246633,0,5.243090,4873,0.051805,12021974
2025-11-07T09:50:32-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.50,+0.490122,0.030500,6.966683,0.246633,0,9.521145,9360,0.059120,12021974
2025-11-07T09:50:42-03:00,10000,5.20,0.000520,0.10,+0.00,-0.002135,0.60,+0.508001,0.029600,6.966683,0.246633,0,9.625627,10000,0.117863,12021974
2025-11-07T09:50:14-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.00,-0.009906,0.083100,7.444517,0.171522,0,0.040031,53,0.043226,12021974
2025-11-07T09:50:15-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.10,+0.090419,0.096400,7.444517,0.171522,0,0.606075,808,0.054193,12021974
2025-11-07T09:50:16-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.20,+0.190269,0.113800,7.444517,0.171522,0,1.366596,1837,0.078749,12021974
2025-11-07T09:50:19-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.30,+0.290594,0.138500,7.444517,0.171522,0,3.204419,3152,0.048823,12021974
2025-11-07T09:50:24-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.40,+0.390761,0.156100,7.444517,0.171522,0,4.840872,5075,0.049054,12021974
2025-11-07T09:50:31-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.50,+0.490294,0.177700,7.444517,0.171522,0,7.202554,8000,0.049603,12021974
2025-11-07T09:50:43-03:00,10000,2.50,0.000250,0.20,+0.00,+0.001711,0.60,+0.535393,0.189300,7.444517,0.171522,0,11.721233,10000,0.048316,12021974
2025-11-07T09:50:14-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.00,+0.006583,0.029100,7.402324,0.173909,0,0.002095,0,0.043267,12021974
2025-11-07T09:50:14-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.10,+0.090134,0.040300,7.402324,0.173909,0,0.417598,470,0.045572,12021974
2025-11-07T09:50:15-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.20,+0.190142,0.045300,7.402324,0.173909,0,1.117859,1335,0.054555,12021974
2025-11-07T09:50:18-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.30,+0.290362,0.052700,7.402324,0.173909,0,2.665580,2644,0.083367,12021974
2025-11-07T09:50:23-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.40,+0.390159,0.068400,7.402324,0.173909,0,4.923044,4974,0.057288,12021974
2025-11-07T09:50:33-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.50,+0.490168,0.077700,7.402324,0.173909,0,9.444365,9361,0.127451,12021974
2025-11-07T09:50:44-03:00,10000,2.50,0.000250,0.10,+0.00,+0.001711,0.60,+0.501139,0.076600,7.402324,0.173909,0,11.582385,10000,0.054599,12021974
2025-11-07T09:50:14-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.00,-0.001714,0.013400,7.831500,0.175720,0,0.002373,0,0.054778,12021974
2025-11-07T09:50:14-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.10,+0.090060,0.016600,7.831500,0.175720,0,0.384895,377,0.044130,12021974
2025-11-07T09:50:16-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.20,+0.190838,0.019500,7.831500,0.175720,0,1.022614,1229,0.044667,12021974
2025-11-07T09:50:18-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.30,+0.290743,0.025400,7.831500,0.175720,0,2.008457,2567,0.045507,12021974
2025-11-07T09:50:24-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.40,+0.390359,0.031300,7.831500,0.175720,0,6.173044,6332,0.049335,12021974
2025-11-07T09:50:34-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.50,+0.436827,0.031900,7.831500,0.175720,0,10.054758,10000,0.110300,12021974
2025-11-07T09:50:46-03:00,10000,2.50,0.000250,0.05,+0.00,+0.001711,0.60,+0.447863,0.035000,7.831500,0.175720,0,11.621974,10000,0.072750,12021974
2025-11-07T09:50:12-03:00,10000,5.20,0.000520,0.05,+0.00,-0.002135,0.00,+0.006383,0.004000,6.508622,0.250965,0,0.001565,0,0.028004,12021974
