timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T15:21:53-03:00,Enron,21799,25079,-0.210937,0.05,0.00,-0.001706,0.019542,1.709703,0.014228,0.001109,0.043258,12021974
2025-11-07T15:21:57-03:00,Enron,21799,25079,-0.210937,0.05,0.07,+0.019920,0.131107,1.709703,0.014228,3.968606,0.049713,12021974
2025-11-07T15:22:02-03:00,Enron,21799,25079,-0.210937,0.05,0.13,+0.059820,0.542410,1.709703,0.014228,4.503335,0.065585,12021974
2025-11-07T15:22:06-03:00,Enron,21799,25079,-0.210937,0.05,0.20,+0.018487,0.117024,1.709703,0.014228,4.615628,0.052434,12021974
2025-11-07T15:22:11-03:00,Enron,21799,25079,-0.210937,0.05,0.27,+0.047723,0.429332,1.709703,0.014228,4.654057,0.030940,12021974
2025-11-07T15:22:16-03:00,Enron,21799,25079,-0.210937,0.05,0.33,+0.019050,0.126841,1.709703,0.014228,4.487672,0.028266,12021974
2025-11-07T15:22:20-03:00,Enron,21799,25079,-0.210937,0.05,0.40,+0.029688,0.232901,1.709703,0.014228,4.476802,0.031803,12021974
2025-11-07T15:22:25-03:00,Enron,21799,25079,-0.210937,0.05,0.47,+0.019596,0.125143,1.709703,0.014228,4.510598,0.039769,12021974
2025-11-07T15:22:29-03:00,Enron,21799,25079,-0.210937,0.05,0.53,+0.017809,0.113446,1.709703,0.014228,4.178930,0.036277,12021974
2025-11-07T15:22:33-03:00,Enron,21799,25079,-0.210937,0.05,0.60,+0.031983,0.248681,1.709703,0.014228,4.176133,0.041428,12021974
2025-11-07T15:21:53-03:00,Enron,21799,25079,-0.210937,0.20,0.00,+0.002496,0.201156,1.666591,0.013381,0.001538,0.051757,12021974
2025-11-07T15:21:57-03:00,Enron,21799,25079,-0.210937,0.20,0.07,+0.008818,0.225469,1.666591,0.013381,4.126659,0.034295,12021974
2025-11-07T15:22:02-03:00,Enron,21799,25079,-0.210937,0.20,0.13,+0.030860,0.644800,1.666591,0.013381,4.206335,0.056365,12021974
2025-11-07T15:22:06-03:00,Enron,21799,25079,-0.210937,0.20,0.20,+0.009478,0.235515,1.666591,0.013381,4.610704,0.041462,12021974
2025-11-07T15:22:11-03:00,Enron,21799,25079,-0.210937,0.20,0.27,+0.025043,0.535667,1.666591,0.013381,4.621073,0.041171,12021974
2025-11-07T15:22:15-03:00,Enron,21799,25079,-0.210937,0.20,0.33,+0.024887,0.537593,1.666591,0.013381,4.373645,0.031247,12021974
2025-11-07T15:22:20-03:00,Enron,21799,25079,-0.210937,0.20,0.40,+0.031000,0.646956,1.666591,0.013381,4.692618,0.049321,12021974
2025-11-07T15:22:25-03:00,Enron,21799,25079,-0.210937,0.20,0.47,+0.030563,0.643653,1.666591,0.013381,4.516887,0.038350,12021974
2025-11-07T15:22:29-03:00,Enron,21799,25079,-0.210937,0.20,0.53,+0.031144,0.648929,1.666591,0.013381,4.230704,0.048018,12021974
2025-11-07T15:22:33-03:00,Enron,21799,25079,-0.210937,0.20,0.60,+0.032018,0.669205,1.666591,0.013381,4.243994,0.050495,12021974
