timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.00,-0.009771,0.414000,0.060286,0.013708,0,0.017969,35,0.005147,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.11,+0.104816,0.464000,0.060286,0.013708,0,0.060476,127,0.003631,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.23,+0.219403,0.491000,0.060286,0.013708,0,0.099384,247,0.004362,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.34,+0.333989,0.548000,0.060286,0.013708,0,0.152797,439,0.003364,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.46,+0.449464,0.578000,0.060286,0.013708,0,0.272915,733,0.003678,12021974
2025-11-07T12:14:11-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.57,+0.562275,0.638000,0.060286,0.013708,0,0.471674,1167,0.004830,12021974
2025-11-07T12:14:12-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.69,+0.675973,0.684000,0.060286,0.013708,0,0.756458,1835,0.003076,12021974
2025-11-07T12:14:16-03:00,1000,5.20,0.005205,0.50,+0.00,-0.001077,0.80,+0.774571,0.711000,0.060286,0.013708,0,4.172390,10000,0.005243,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.00,-0.007994,0.044000,0.070196,0.023769,0,0.006327,10,0.004321,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.11,+0.105260,0.061000,0.070196,0.023769,0,0.031664,75,0.003453,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.23,+0.219625,0.066000,0.070196,0.023769,0,0.069784,189,0.004929,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.34,+0.332879,0.085000,0.070196,0.023769,0,0.141809,387,0.003483,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.46,+0.448354,0.108000,0.070196,0.023769,0,0.227264,694,0.002871,12021974
2025-11-07T12:14:11-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.57,+0.561608,0.116000,0.070196,0.023769,0,0.432234,1064,0.004056,12021974
2025-11-07T12:14:12-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.69,+0.677083,0.138000,0.070196,0.023769,0,0.970425,2523,0.003983,12021974
2025-11-07T12:14:16-03:00,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.80,+0.731490,0.147000,0.070196,0.023769,0,4.429573,10000,0.004629,12021974
2025-11-07T12:14:09-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.00,-0.006810,0.008000,0.074996,0.011677,0,0.002599,5,0.002629,12021974
2025-11-07T12:14:09-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.11,+0.107185,0.013000,0.074996,0.011677,0,0.018924,55,0.003470,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.23,+0.219699,0.016000,0.074996,0.011677,0,0.065913,187,0.002751,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.34,+0.335174,0.023000,0.074996,0.011677,0,0.090781,289,0.002790,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.46,+0.453610,0.031000,0.074996,0.011677,0,0.236219,557,0.002474,12021974
2025-11-07T12:14:11-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.57,+0.561682,0.029000,0.074996,0.011677,0,0.648723,1730,0.004750,12021974
2025-11-07T12:14:14-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.69,+0.628303,0.040000,0.074996,0.011677,0,3.871115,10000,0.005283,12021974
2025-11-07T12:14:22-03:00,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.80,+0.628303,0.030000,0.074996,0.011677,0,7.325310,10000,0.003583,12021974
2025-11-07T12:14:11-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.00,+0.008013,0.033000,0.096361,0.595735,34,0.004709,10,0.002902,12021974
2025-11-07T12:14:11-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.11,+0.105012,0.031000,0.096361,0.595735,34,0.023216,64,0.002916,12021974
2025-11-07T12:14:11-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.23,+0.218881,0.048000,0.096361,0.595735,34,0.049438,144,0.002903,12021974
2025-11-07T12:14:11-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.34,+0.339076,0.067000,0.096361,0.595735,34,0.104256,328,0.002987,12021974
2025-11-07T12:14:11-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.46,+0.448728,0.079000,0.096361,0.595735,34,0.260342,665,0.003253,12021974
2025-11-07T12:14:12-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.57,+0.562597,0.097000,0.096361,0.595735,34,0.508404,1550,0.002916,12021974
2025-11-07T12:14:16-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.69,+0.638510,0.096000,0.096361,0.595735,34,4.332213,10000,0.002341,12021974
2025-11-07T12:14:24-03:00,1000,2.50,0.002503,0.10,+0.00,+0.014399,0.80,+0.642727,0.093000,0.096361,0.595735,34,7.740575,10000,0.003363,12021974
2025-11-07T12:14:09-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.00,-0.008763,0.000000,0.053439,0.010187,0,0.006757,28,0.003396,12021974
2025-11-07T12:14:09-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.11,+0.105356,0.001000,0.053439,0.010187,0,0.013804,49,0.002255,12021974
2025-11-07T12:14:09-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.23,+0.221512,0.010000,0.053439,0.010187,0,0.048737,147,0.001691,12021974
2025-11-07T12:14:09-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.34,+0.333593,0.006000,0.053439,0.010187,0,0.120871,359,0.003728,12021974
2025-11-07T12:14:10-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.46,+0.447711,0.011000,0.053439,0.010187,0,0.437376,1095,0.003223,12021974
2025-11-07T12:14:13-03:00,1000,5.20,0.005205,0.05,+0.00,-0.001077,0.57,+0.514960,0.009000,0.053439,0.010187,0,3.738489,10000,0.005420,12021974
