timestamp_iso,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T08:48:42-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.00,+0.001954,0.010000,0.000951,0.238247,240,0.001127,1,0.000155,12021974
2025-11-07T08:48:42-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.10,+0.099638,0.000000,0.000951,0.238247,240,0.002540,11,0.000144,12021974
2025-11-07T08:48:42-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.20,+0.197323,0.000000,0.000951,0.238247,240,0.004042,21,0.000187,12021974
2025-11-07T08:48:42-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.30,+0.295008,0.010000,0.000951,0.238247,240,0.004992,23,0.000144,12021974
2025-11-07T08:48:42-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.40,+0.392693,0.050000,0.000951,0.238247,240,0.022896,76,0.000150,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.50,+0.470841,0.040000,0.000951,0.238247,240,0.326323,1000,0.000157,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,-0.50,-0.497936,0.60,+0.490377,0.070000,0.000951,0.238247,240,0.343722,1000,0.000206,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.00,+0.001954,0.000000,0.000951,0.020433,16,0.002044,9,0.000156,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.10,+0.099638,0.010000,0.000951,0.020433,16,0.003383,18,0.000181,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.20,+0.197323,0.000000,0.000951,0.020433,16,0.004035,18,0.000140,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.30,+0.295008,0.000000,0.000951,0.020433,16,0.004161,14,0.000150,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.40,+0.392693,0.020000,0.000951,0.020433,16,0.023100,149,0.000155,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.50,+0.470841,0.010000,0.000951,0.020433,16,0.281447,1000,0.000150,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.00,-0.000876,0.60,+0.509914,0.010000,0.000951,0.020433,16,0.309689,1000,0.000154,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.00,+0.001954,0.000000,0.000951,0.239125,245,0.001992,10,0.000143,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.10,+0.099638,0.000000,0.000951,0.239125,245,0.000335,0,0.000153,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.20,+0.197323,0.000000,0.000951,0.239125,245,0.004288,19,0.000161,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.30,+0.295008,0.000000,0.000951,0.239125,245,0.002524,15,0.000143,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.40,+0.392693,0.000000,0.000951,0.239125,245,0.016504,102,0.000150,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.50,+0.509914,0.000000,0.000951,0.239125,245,0.138934,334,0.000174,12021974
2025-11-07T08:48:43-03:00,100,5.20,0.052525,0.05,+0.50,+0.495432,0.60,+0.509914,0.000000,0.000951,0.239125,245,0.176340,1000,0.000157,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.00,+0.002839,0.020000,0.000951,0.238855,240,0.002672,12,0.000141,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.10,+0.102192,0.010000,0.000951,0.238855,240,0.002811,15,0.000143,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.20,+0.201544,0.000000,0.000951,0.238855,240,0.005350,22,0.000257,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.30,+0.300897,0.060000,0.000951,0.238855,240,0.004923,24,0.000171,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.40,+0.400250,0.080000,0.000951,0.238855,240,0.009635,52,0.000184,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.50,+0.499603,0.100000,0.000951,0.238855,240,0.061434,167,0.000161,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,-0.50,-0.497936,0.60,+0.570569,0.140000,0.000951,0.238855,240,0.206486,1000,0.000146,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.00,+0.002839,0.010000,0.000951,0.016653,16,0.002875,14,0.000157,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.10,+0.102192,0.030000,0.000951,0.016653,16,0.004513,18,0.000179,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.20,+0.201544,0.000000,0.000951,0.016653,16,0.003892,17,0.000155,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.30,+0.300897,0.010000,0.000951,0.016653,16,0.003941,24,0.000144,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.40,+0.400250,0.020000,0.000951,0.016653,16,0.008484,44,0.000145,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.50,+0.499603,0.030000,0.000951,0.016653,16,0.019857,112,0.000149,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.00,-0.000876,0.60,+0.570569,0.020000,0.000951,0.016653,16,0.169640,1000,0.000159,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.00,+0.002839,0.000000,0.000951,0.256496,245,0.001967,6,0.000178,12021974
2025-11-07T08:48:44-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.10,+0.102192,0.010000,0.000951,0.256496,245,0.000725,1,0.000228,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.20,+0.201544,0.010000,0.000951,0.256496,245,0.007092,39,0.000339,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.30,+0.300897,0.010000,0.000951,0.256496,245,0.006775,44,0.000145,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.40,+0.400250,0.020000,0.000951,0.256496,245,0.003645,14,0.000156,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.50,+0.499603,0.020000,0.000951,0.256496,245,0.030821,143,0.000165,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.10,+0.50,+0.495432,0.60,+0.570569,0.020000,0.000951,0.256496,245,0.177997,1000,0.000312,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.00,-0.006387,0.030000,0.000951,0.263926,240,0.001110,4,0.000152,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.10,+0.100063,0.060000,0.000951,0.263926,240,0.001065,3,0.000221,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.30,+0.302317,0.140000,0.000951,0.263926,240,0.006083,35,0.000178,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.20,+0.195867,0.080000,0.000951,0.263926,240,0.016057,27,0.000145,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.40,+0.398121,0.140000,0.000951,0.263926,240,0.019488,59,0.000189,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.60,+0.600375,0.210000,0.000951,0.263926,240,0.026783,146,0.000235,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,-0.50,-0.497936,0.50,+0.493926,0.180000,0.000951,0.263926,240,0.059347,111,0.000249,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.00,-0.006387,0.070000,0.000951,0.020553,16,0.008818,40,0.000163,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.10,+0.100063,0.060000,0.000951,0.020553,16,0.001602,7,0.000155,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.20,+0.206512,0.090000,0.000951,0.020553,16,0.001732,9,0.000192,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.30,+0.291672,0.060000,0.000951,0.020553,16,0.006971,36,0.000241,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.40,+0.398121,0.060000,0.000951,0.020553,16,0.006066,34,0.000151,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.50,+0.504571,0.130000,0.000951,0.020553,16,0.014343,75,0.000212,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.00,-0.000876,0.60,+0.600375,0.150000,0.000951,0.020553,16,0.023595,123,0.000157,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.00,-0.006387,0.020000,0.000951,0.273451,245,0.000835,0,0.000329,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.20,+0.206512,0.050000,0.000951,0.273451,245,0.003126,17,0.000186,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.10,+0.100063,0.040000,0.000951,0.273451,245,0.015388,83,0.000142,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.30,+0.302317,0.020000,0.000951,0.273451,245,0.008251,42,0.000184,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.40,+0.408766,0.080000,0.000951,0.273451,245,0.008563,48,0.000154,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.50,+0.493926,0.090000,0.000951,0.273451,245,0.015558,85,0.000152,12021974
2025-11-07T08:48:45-03:00,100,5.20,0.052525,0.20,+0.50,+0.495432,0.60,+0.600375,0.110000,0.000951,0.273451,245,0.026174,142,0.000182,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.00,-0.008214,0.000000,0.000401,0.142980,151,0.002943,13,0.000120,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.10,+0.101304,0.020000,0.000401,0.142980,151,0.003543,5,0.000156,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.40,+0.402477,0.060000,0.000401,0.142980,151,0.009285,44,0.000120,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.30,+0.292959,0.090000,0.000401,0.142980,151,0.051542,32,0.000123,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.50,+0.484615,0.150000,0.000401,0.142980,151,0.442270,1000,0.000122,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.60,+0.484615,0.150000,0.000401,0.142980,151,0.462470,1000,0.000120,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,-0.50,-0.490373,0.20,+0.210821,0.030000,0.000401,0.142980,151,0.536428,1000,0.000116,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.00,-0.008214,0.010000,0.000401,0.000514,0,0.003082,17,0.000113,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.10,+0.101304,0.010000,0.000401,0.000514,0,0.000231,0,0.000112,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.30,+0.292959,0.020000,0.000401,0.000514,0,0.036494,22,0.000117,12021974
2025-11-07T08:48:46-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.40,+0.402477,0.020000,0.000401,0.000514,0,0.104723,101,0.000133,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.50,+0.484615,0.050000,0.000401,0.000514,0,0.481734,1000,0.000129,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.20,+0.210821,0.040000,0.000401,0.000514,0,0.510168,1000,0.000123,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.00,+0.005238,0.60,+0.484615,0.050000,0.000401,0.000514,0,0.503456,1000,0.000125,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.00,-0.008214,0.020000,0.000401,0.078937,99,0.003348,17,0.000118,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.10,+0.101304,0.010000,0.000401,0.078937,99,0.004890,29,0.000114,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.30,+0.292959,0.000000,0.000401,0.078937,99,0.024206,25,0.000123,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.40,+0.402477,0.000000,0.000401,0.078937,99,0.045762,94,0.000270,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.20,+0.210821,0.000000,0.000401,0.078937,99,0.400681,1000,0.000125,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.50,+0.484615,0.000000,0.000401,0.078937,99,0.438664,1000,0.000128,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.05,+0.50,+0.507929,0.60,+0.484615,0.000000,0.000401,0.078937,99,0.473740,1000,0.000121,12021974
2025-11-07T08:48:47-03:00,100,2.50,0.025253,0.10,-0.50,-0.490373,0.00,+0.007956,0.030000,0.000401,0.124171,151,0.001366,5,0.000117,12021974
2025-11-07T08:48:48-03:00,100,2.50,0.025253,0.10,-0.50,-0.490373,0.10,+0.107410,0.040000,0.000401,0.124171,151,0.000470,1,0.000116,12021974
2025-11-07T08:48:48-03:00,100,2.50,0.025253,0.10,-0.50,-0.490373,0.20,+0.206863,0.080000,0.000401,0.124171,151,0.007153,42,0.000113,12021974
2025-11-07T08:48:48-03:00,100,2.50,0.025253,0.10,-0.50,-0.490373,0.30,+0.306316,0.060000,0.000401,0.124171,151,0.006949,40,0.000115,12021974
