timestamp_iso,alpha,N,avg_k_obj,p,px1,rkk_obj,rkk_final,rho_kx_obj,rho_kx_final,frac_mayoria,t_generar_red_s,t_rewire_s,iters_rewire,t_asignar_attrs_s,swaps_attrs,t_mayoria_s,seed
2025-11-07T08:44:48-03:00,—,1000,5.20,0.005205,0.05,+0.50,+0.259948,0.10,+0.091091,0.003000,0.030973,10.369198,1000,0.008314,53,0.001992,12021974
2025-11-07T08:44:48-03:00,—,1000,5.20,0.005205,0.05,+0.50,+0.259948,0.20,+0.192982,0.002000,0.030973,10.369198,1000,0.020731,132,0.002120,12021974
2025-11-07T08:44:48-03:00,—,1000,5.20,0.005205,0.05,+0.50,+0.259948,0.30,+0.292836,0.008000,0.030973,10.369198,1000,0.046922,310,0.002079,12021974
2025-11-07T08:44:48-03:00,—,1000,5.20,0.005205,0.05,+0.50,+0.259948,0.40,+0.392690,0.007000,0.030973,10.369198,1000,0.090832,578,0.002057,12021974
2025-11-07T08:44:48-03:00,—,1000,5.20,0.005205,0.05,+0.50,+0.259948,0.50,+0.453825,0.005000,0.030973,10.369198,1000,0.181222,1000,0.002466,12021974
2025-11-07T08:44:49-03:00,—,1000,5.20,0.005205,0.05,+0.50,+0.259948,0.60,+0.455863,0.006000,0.030973,10.369198,1000,0.148869,1000,0.002090,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.00,+0.009475,0.012000,0.030973,9.985585,1000,0.002398,1,0.002128,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.10,+0.092380,0.019000,0.030973,9.985585,1000,0.011474,71,0.002007,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.20,+0.191570,0.021000,0.030973,9.985585,1000,0.023954,153,0.001975,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.30,+0.290760,0.028000,0.030973,9.985585,1000,0.037323,249,0.002074,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.40,+0.391431,0.038000,0.030973,9.985585,1000,0.074685,487,0.002331,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.50,+0.492101,0.048000,0.030973,9.985585,1000,0.143090,864,0.002354,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,-0.50,-0.219537,0.60,+0.480258,0.049000,0.030973,9.985585,1000,0.157377,1000,0.002070,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.00,+0.009475,0.013000,0.030973,0.005911,0,0.000747,1,0.001943,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.10,+0.092380,0.019000,0.030973,0.005911,0,0.011487,71,0.002012,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.20,+0.191570,0.017000,0.030973,0.005911,0,0.025338,153,0.002060,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.30,+0.290760,0.026000,0.030973,0.005911,0,0.042499,249,0.002146,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.40,+0.391431,0.027000,0.030973,0.005911,0,0.080835,487,0.002081,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.50,+0.492101,0.032000,0.030973,0.005911,0,0.136158,864,0.002002,12021974
2025-11-07T08:44:59-03:00,—,1000,5.20,0.005205,0.10,+0.00,-0.001077,0.60,+0.480258,0.032000,0.030973,0.005911,0,0.154597,1000,0.001991,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.00,+0.009475,0.010000,0.030973,10.288187,1000,0.000918,1,0.002289,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.10,+0.092380,0.013000,0.030973,10.288187,1000,0.013476,71,0.002284,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.20,+0.191570,0.015000,0.030973,10.288187,1000,0.029857,153,0.002364,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.30,+0.290760,0.017000,0.030973,10.288187,1000,0.047622,249,0.002421,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.40,+0.391431,0.015000,0.030973,10.288187,1000,0.089493,487,0.002398,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.50,+0.492101,0.019000,0.030973,10.288187,1000,0.165353,864,0.002156,12021974
2025-11-07T08:45:10-03:00,—,1000,5.20,0.005205,0.10,+0.50,+0.259948,0.60,+0.480258,0.024000,0.030973,10.288187,1000,0.185284,1000,0.002598,12021974
2025-11-07T08:45:20-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.00,+0.009771,0.049000,0.030973,9.964059,1000,0.002221,11,0.001886,12021974
2025-11-07T08:45:20-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.10,+0.090826,0.058000,0.030973,9.964059,1000,0.010305,57,0.002372,12021974
2025-11-07T08:45:20-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.20,+0.190756,0.081000,0.030973,9.964059,1000,0.023922,151,0.002104,12021974
2025-11-07T08:45:20-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.30,+0.290686,0.088000,0.030973,9.964059,1000,0.055993,331,0.002092,12021974
2025-11-07T08:45:20-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.40,+0.390616,0.103000,0.030973,9.964059,1000,0.095027,556,0.001982,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.50,+0.490547,0.126000,0.030973,9.964059,1000,0.144705,920,0.002039,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,-0.50,-0.219537,0.60,+0.544953,0.139000,0.030973,9.964059,1000,0.157836,1000,0.002283,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.00,+0.009771,0.050000,0.030973,0.005493,0,0.002470,11,0.001873,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.10,+0.090826,0.058000,0.030973,0.005493,0,0.008849,57,0.001954,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.20,+0.190756,0.068000,0.030973,0.005493,0,0.025644,151,0.001998,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.30,+0.290686,0.072000,0.030973,0.005493,0,0.049211,331,0.002040,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.40,+0.390616,0.090000,0.030973,0.005493,0,0.090961,556,0.002348,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.50,+0.490547,0.107000,0.030973,0.005493,0,0.143741,920,0.002003,12021974
2025-11-07T08:45:21-03:00,—,1000,5.20,0.005205,0.20,+0.00,-0.001077,0.60,+0.544953,0.113000,0.030973,0.005493,0,0.171110,1000,0.002075,12021974
2025-11-07T08:45:32-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.00,+0.009771,0.047000,0.030973,10.680386,1000,0.002681,11,0.001981,12021974
2025-11-07T08:45:32-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.10,+0.090826,0.054000,0.030973,10.680386,1000,0.014719,57,0.003472,12021974
2025-11-07T08:45:32-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.20,+0.190756,0.055000,0.030973,10.680386,1000,0.021927,151,0.001975,12021974
2025-11-07T08:45:32-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.30,+0.290686,0.064000,0.030973,10.680386,1000,0.058081,331,0.002388,12021974
2025-11-07T08:45:32-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.40,+0.390616,0.078000,0.030973,10.680386,1000,0.108330,556,0.002410,12021974
2025-11-07T08:45:32-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.50,+0.490547,0.090000,0.030973,10.680386,1000,0.173915,920,0.002643,12021974
2025-11-07T08:45:33-03:00,—,1000,5.20,0.005205,0.20,+0.50,+0.259948,0.60,+0.544953,0.101000,0.030973,10.680386,1000,0.188208,1000,0.002748,12021974
