timestamp_iso,red,N,L,rkk,px1,rho_kx_obj,rho_kx_fin,frac_mayoria,t_cargar_s,t_precompute_s,t_asignar_attrs_s,t_mayoria_s,seed
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.00,-0.002280,0.040601,0.029934,0.000702,0.000809,0.003329,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.07,+0.060659,0.117353,0.029934,0.000702,0.070383,0.003555,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.13,+0.141484,0.228031,0.029934,0.000702,0.103266,0.005024,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.20,+0.197167,0.364294,0.029934,0.000702,0.137534,0.003467,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.27,+0.273606,0.488877,0.029934,0.000702,0.302284,0.004716,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.33,+0.324058,0.611235,0.029934,0.000702,0.363103,0.007123,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.40,+0.390541,0.726363,0.029934,0.000702,0.576984,0.002854,12021974
2025-11-07T16:07:42-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.47,+0.460398,0.917686,0.029934,0.000702,1.165373,0.002360,12021974
2025-11-07T16:07:43-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.53,+0.479803,0.963849,0.029934,0.000702,1.827002,0.003753,12021974
2025-11-07T16:07:46-03:00,EnronCSV,1798,2822,-0.653303,0.05,0.60,+0.497183,0.986096,0.029934,0.000702,2.199039,0.003887,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.00,+0.009926,0.126808,0.031979,0.002257,0.045059,0.003547,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.07,+0.076002,0.270300,0.031979,0.002257,0.036444,0.003427,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.13,+0.131412,0.317575,0.031979,0.002257,0.414904,0.006710,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.20,+0.209991,0.553949,0.031979,0.002257,0.333496,0.004054,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.27,+0.263195,0.699110,0.031979,0.002257,0.363428,0.003985,12021974
2025-11-07T16:07:41-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.33,+0.323386,0.905451,0.031979,0.002257,0.608843,0.002654,12021974
2025-11-07T16:07:43-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.40,+0.365189,0.988877,0.031979,0.002257,1.857794,0.004077,12021974
2025-11-07T16:07:45-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.47,+0.351949,0.946051,0.031979,0.002257,2.101574,0.003942,12021974
2025-11-07T16:07:47-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.53,+0.365679,0.988320,0.031979,0.002257,1.951441,0.003096,12021974
2025-11-07T16:07:49-03:00,EnronCSV,1798,2822,-0.653303,0.10,0.60,+0.365434,0.988320,0.031979,0.002257,1.959954,0.002890,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.00,-0.009844,0.090100,0.034928,0.001462,0.037934,0.004241,12021974
2025-11-07T16:07:39-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.07,+0.063256,0.331479,0.034928,0.001462,0.127213,0.006311,12021974
2025-11-07T16:07:40-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.13,+0.123390,0.508343,0.034928,0.001462,0.355264,0.005701,12021974
2025-11-07T16:07:41-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.20,+0.194926,0.768632,0.034928,0.001462,0.708772,0.004242,12021974
2025-11-07T16:07:41-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.27,+0.256716,0.989989,0.034928,0.001462,0.957012,0.002555,12021974
2025-11-07T16:07:44-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.33,+0.263244,0.991101,0.034928,0.001462,2.011989,0.005462,12021974
2025-11-07T16:07:46-03:00,EnronCSV,1798,2822,-0.653303,0.20,0.40,+0.262785,0.991101,0.034928,0.001462,2.143641,0.002540,12021974
